row_index,T_env_measured,T_env_predicted,T_env_error,T_zone_measured,T_zone_predicted,T_zone_error
240,21.744300842285156,21.735539587520442,-0.00876125476471401,22.401124954223633,22.57871557159994,0.17759061737630688
241,21.651254653930664,21.652323386264182,0.0010687323335183407,22.35923957824707,22.39263142436937,0.033391846122299285
242,21.56101417541504,21.562776087595903,0.0017619121808643001,22.313756942749023,22.339513477967984,0.025756535218960153
243,21.473098754882812,21.475000164469705,0.0019014095868925551,22.269237518310547,22.29404235545352,0.024804837142973213
244,21.38974380493164,21.389293196712043,-0.00045060821959808095,22.250316619873047,22.305609456328078,0.055292836455031136
245,21.309131622314453,21.31125950369492,0.002127881380467045,22.21070098876953,22.23509253308713,0.0243915443175986
246,21.23002052307129,21.232338182817625,0.0023176597463354653,22.17079162597656,22.193317330839697,0.02252570486313843
247,21.1541748046875,21.15461319492775,0.0004383902402516071,22.132179260253903,22.15330226298557,0.021123002731666674
248,21.089832305908203,21.081863804675642,-0.00796850123256121,22.161754608154297,22.264702872967025,0.10294826481272779
249,21.03021240234375,21.03109883607148,0.0008864337277287859,22.13456344604492,22.155476339761268,0.020912893716349856
250,20.99620056152344,20.973505552999747,-0.022695008523694327,22.116209030151367,22.116580224838533,0.0003711946871653993
251,21.00234603881836,20.964576341676114,-0.03776969714224521,22.18871307373047,22.05200545553329,-0.13670761819717825
252,21.00287628173828,21.036363350330845,0.033487068592563674,21.94810485839844,21.527782700054537,-0.42032215834390385
253,21.04145622253418,21.00336836635617,-0.03808785617800936,22.057758331298828,21.75664419682749,-0.3011141344713373
254,21.0787296295166,21.127442238953645,0.04871260943704314,21.92483901977539,21.49752526986568,-0.42731374990971105
255,21.187185287475582,21.130971212701223,-0.0562140747743598,22.326435089111328,21.485221059663825,-0.841214029447503
256,21.315933227539062,21.373104161356846,0.057170933817783265,22.45599365234375,22.07197444216207,-0.3840192101816804
257,21.513755798339844,21.48925066322136,-0.024505135118484844,22.798599243164062,21.90484096949985,-0.8937582736642113
258,21.71792221069336,21.841000296161706,0.12307808546834664,22.904071807861328,21.70922018380729,-1.1948516240540386
