row_index,T_env_start_predicted,T_zone_start_predicted,T_env_measured,T_env_predicted,T_env_error,T_zone_measured,T_zone_predicted,T_zone_error
210,22.27854949131212,22.645579522382228,22.39643287658691,22.485447676813155,0.08901480022624497,23.195880889892575,22.65745002338394,-0.5384308665086337
211,22.485447676813155,22.65745002338394,22.61083984375,22.708138561034982,0.09729871728498196,23.32230758666992,22.604093719949056,-0.7182138667208626
212,22.708138561034982,22.604093719949056,22.83203125,22.9527592105078,0.12072796050779999,23.406768798828125,22.56295556628571,-0.8438132325424164
213,22.9527592105078,22.56295556628571,23.061992645263672,23.207575095607826,0.14558245034415407,23.471031188964844,22.44009431769023,-1.030936871274612
214,23.207575095607826,22.44009431769023,23.265472412109375,23.45945649973198,0.19398408762260644,23.397846221923828,22.357712193522648,-1.0401340284011802
215,23.45945649973198,22.357712193522648,23.428054809570312,23.674355644461745,0.24630083489143217,23.2803955078125,22.34580715832346,-0.9345883494890401
216,23.674355644461745,22.34580715832346,23.569820404052734,23.871242107803052,0.30142170375031796,23.36978530883789,22.541330550506178,-0.8284547583317128
217,23.871242107803052,22.541330550506178,23.710025787353516,24.065627386587,0.3556015992334842,23.471744537353516,22.692623778172262,-0.7791207591812537
218,24.065627386587,22.692623778172262,23.85443878173828,24.254225039018813,0.39978625728053174,23.5906925201416,22.75944394395155,-0.8312485761900525
219,24.254225039018813,22.75944394395155,23.96712875366211,24.42322230903017,0.45609355536806007,23.544300079345703,22.84278854535803,-0.7015115339876736
220,24.42322230903017,22.84278854535803,24.088764190673828,24.55065690786839,0.46189271719456215,23.76074981689453,23.01683235647684,-0.7439174604176912
221,24.55065690786839,23.01683235647684,24.116397857666016,24.589471680390517,0.47307382272450127,23.177812576293945,22.604605339381564,-0.5732072369123813
222,24.589471680390517,22.604605339381564,24.070892333984375,24.555339241765036,0.48444690778066146,22.908702850341797,22.48856367352362,-0.4201391768181786
223,24.555339241765036,22.48856367352362,23.962657928466797,24.47742385024131,0.5147659217745115,22.655540466308594,22.508044256831074,-0.14749620947752007
224,24.47742385024131,22.508044256831074,23.84779357910156,24.3738387781166,0.5260451990150408,22.78644371032715,22.790711156123496,0.004267445796347857
225,24.3738387781166,22.790711156123496,23.70920181274414,24.256226497161116,0.547024684416975,22.698139190673828,22.903018069746757,0.204878879072929
226,24.256226497161116,22.903018069746757,23.585559844970703,24.12345378789112,0.5378939429204159,22.815296173095703,22.935859653373086,0.12056348027738295
227,24.12345378789112,22.935859653373086,23.411212921142575,23.990985956825405,0.5797730356828303,22.525970458984375,22.942093358926584,0.4161228999422093
228,23.990985956825405,22.942093358926584,23.278831481933594,23.837122014810173,0.5582905328765797,22.7075252532959,22.979851732194042,0.2723264788981439
229,23.837122014810173,22.979851732194042,23.10150909423828,23.685155928129465,0.5836468338911835,22.665977478027344,23.05300506763837,0.38702758961102646
230,23.685155928129465,23.05300506763837,22.931453704833984,23.49859855685699,0.5671448520230058,22.697219848632812,23.10546071776754,0.4082408691347261
231,23.49859855685699,23.10546071776754,22.769285202026367,23.320979566237234,0.5516943642108671,22.729637145996097,23.136160164785533,0.40652301878943575
232,23.320979566237234,23.136160164785533,22.6463623046875,23.167269036370513,0.5209067316830129,22.940528869628903,23.30760658524854,0.36707771561963654
233,23.167269036370513,23.30760658524854,22.53517723083496,23.02819314935479,0.4930159185198306,22.898223876953125,23.236742841682204,0.3385189647290794
234,23.02819314935479,23.236742841682204,22.4288330078125,22.892042100388444,0.4632090925759442,22.844825744628903,23.162582961725295,0.3177572170963927
235,22.892042100388444,23.162582961725295,22.32433319091797,22.760852719643484,0.43651952872551547,22.792062759399418,23.09135962130563,0.29929686190621396
236,22.760852719643484,23.09135962130563,22.204822540283203,22.616603605980067,0.41178106569686435,22.535917282104492,22.813084194443903,0.2771669123394105
237,22.616603605980067,22.813084194443903,22.081459045410156,22.468675622351654,0.3872165769414977,22.463520050048828,22.729519206991988,0.2659991569431597
238,22.468675622351654,22.729519206991988,21.961009979248047,22.32667844861667,0.36566846936862163,22.401988983154297,22.65367485582056,0.25168587266626474
239,22.32667844861667,22.65367485582056,21.84558486938477,22.190055901571426,0.3444710321866573,22.34317970275879,22.580552992417445,0.237373289658656
240,22.190055901571426,22.580552992417445,21.744300842285156,22.068789898037597,0.3244890557524407,22.401124954223633,22.62773623231412,0.22661127809048764
241,22.068789898037597,22.62773623231412,21.651254653930664,21.957449446961554,0.30619479303089037,22.35923957824707,22.57022120157498,0.21098162332791048
242,21.957449446961554,22.57022120157498,21.56101417541504,21.850018031051032,0.2890038556359933,22.313756942749023,22.512605784760968,0.19884884201194453
243,21.850018031051032,22.512605784760968,21.473098754882812,21.746051462640686,0.2729527077578737,22.269237518310547,22.457068684030908,0.18783116572036107
244,21.746051462640686,22.457068684030908,21.38974380493164,21.64743736553714,0.2576935606054995,22.250316619873047,22.428371086929896,0.17805446705684957
245,21.64743736553714,22.428371086929896,21.309131622314453,21.552909768052565,0.24377814573811207,22.21070098876953,22.37853996057822,0.16783897180868834
246,21.552909768052565,22.37853996057822,21.23002052307129,21.460790651704333,0.23077012863304347,22.17079162597656,22.329661362336978,0.158869736360419
247,21.460790651704333,22.329661362336978,21.1541748046875,21.371687146135155,0.2175123414476552,22.132179260253903,22.282146253209284,0.14996699295538107
248,21.371687146135155,22.282146253209284,21.089832305908203,21.293097888992772,0.2032655830845691,22.161754608154297,22.303889428867162,0.1421348207128652
249,21.293097888992772,22.303889428867162,21.03021240234375,21.22216938142324,0.19195697907948883,22.13456344604492,22.266847686234915,0.13228424018999618
250,21.22216938142324,22.266847686234915,20.99620056152344,21.163868735873763,0.16766817435032166,22.116209030151367,22.230254949316947,0.11404591916558005
251,21.163868735873763,22.230254949316947,21.00234603881836,21.142572599682797,0.14022656086443774,22.18871307373047,22.18770720158754,-0.0010058721429295758
252,21.142572599682797,22.18770720158754,21.00287628173828,21.134825369215786,0.1319490874775049,21.94810485839844,21.982631060196894,0.034526201798453116
253,21.134825369215786,21.982631060196894,21.04145622253418,21.14590413895893,0.10444791642474982,22.057758331298828,21.947270711040073,-0.11048762025875547
254,21.14590413895893,21.947270711040073,21.0787296295166,21.18420785831413,0.10547822879753,21.92483901977539,21.882768647810348,-0.0420703719650426
255,21.18420785831413,21.882768647810348,21.187185287475582,21.24612341306946,0.05893812559387612,22.326435089111328,21.987448752051353,-0.33898633705997483
256,21.24612341306946,21.987448752051353,21.315933227539062,21.38042753838178,0.0644943108427185,22.45599365234375,22.27446431966357,-0.18152933268018145
257,21.38042753838178,22.27446431966357,21.513755798339844,21.559229338021066,0.04547353968122181,22.798599243164062,22.29996837385498,-0.49863086930908196
