row_index,time_hour_start,time_hour_end,dt_seconds,T_env_start,T_zone_start,T_cor_state_start,T_out_state_start,Qsg_state_start,Qint_state_start,hour_sin_start,hour_cos_start,SAT_sp_requested,ZAT_sp_requested,SAT_sp,ZAT_sp,integral_error_start,prev_zat_sp_start,damper_signal_prev_start,m_fan_start,T_cor_used,T_out_used,Qsg_used,Qint_used,Hour_used,T_env_end,T_zone_end,integral_error_end,prev_zat_sp_end,damper_signal_end,m_fan_end,Mode,ReheatSignal_end,Q_reheat_end_W,reward,done,TotalEnergy_kWh,CoolingEnergy_kWh,HeatingEnergy_kWh,ReheatEnergy_kWh,FanEnergy_kWh,ComfortPeriod,ComfortLB,ComfortUB,TempExceed_degC,T_env_end_normalized,T_zone_end_normalized
319,17823.5,17824,1800,25.2395782471,25.4291782379,24,30.1999969482,414.349487305,180,-0.707106769085,-0.707106769085,16,26,16,26,0,26,0,0.080939,24,30.1,199.232742,180,16,25.3687698587,25.2416191586,0,26,0,0.080939,heating,0.253242165215,75.9726495644,-0.0474147294591,False,0.0512406607258,0.00397440556288,0,0.0389663201054,0.00829993505753,day,22,24,1.24161915859,0.439107716084,0.787816882133
320,17824,17824.5,1800,25.3687705994,25.2416191101,24,30.1000061035,199.23274231,180,-0.866025388241,-0.5,16,26,16,26,0,26,0,0.080939,24,30,261.6700759,180,16,25.4907258806,25.3661652949,0,26,0,0.080939,heating,0.21541017134,64.623051402,-0.052079106404,False,0.0508744706508,0.00405993367325,0,0.03851460192,0.00829993505753,day,22,24,1.36616529493,0.442592173815,0.797397315502
321,17824.5,17825,1800,25.4907264709,25.3661651611,24,30,261.670074463,180,-0.866025388241,-0.5,16,26,16,26,0,26,0,0.080939,24,29.9,114.3458143,180,17,25.5605606271,25.2327693684,0,26,0,0.080939,heating,0.255592392201,76.6777176603,-0.047106735736,False,0.0526730651748,0.00412817960511,0,0.0402449505121,0.00829993505753,day,22,24,1.23276936844,0.444587439299,0.787136077881
322,17825,17825.5,1800,25.5605602264,25.2327690125,24,29.8999938965,114.345809937,180,-0.965925812721,-0.258819043636,14.5,20,14.5,20,0,26,0,0.080939,24,29.5,115.2699438,180,17,25.4392884283,23.4687263537,2824.90496462,20,100,0.317974642857,cooling,0,0,-0.00168593900782,False,0.101156340469,0.0252519787031,0,0,0.0759043617662,day,22,24,0,0.441122531891,0.651440501213
323,17825.5,17826,1800,25.439289093,23.4687271118,24,29.5,115.269943237,180,-0.965925812721,-0.258819043636,14.5,20,14.5,20,2824.90496462,20,100,0.317974642857,24,29.1,50.47379171,50,18,25.1890068143,22.9129241165,2824.90496462,20,100,0.317974642857,cooling,0,0,-0.00179204252659,False,0.107522551595,0.0250934952314,0,0,0.0824290563639,day,22,24,0,0.433971613646,0.608686447144
324,17826,17826.5,1800,25.1890068054,22.9129238129,24,29.0999984741,50.4737930298,50,-1,0,14.5,20,14.5,20,2824.90496462,20,100,0.317974642857,24,29.1,9.822621031,50,18,24.9291874409,22.700551651,3682.84572551,20,100,0.317974642857,cooling,0,0,-0.00177246775174,False,0.106348065104,0.0240834573198,0,0,0.0822646077847,day,22,24,0,0.426548212767,0.592350125313
325,17826.5,17827,1800,24.9291877747,22.7005519867,24,29.0999984741,9.82262134552,50,-1,0,17.5619487762,22.0059299469,17.5619487762,22.0059299469,3682.84572551,20,100,0.317974642857,24,26.9,7.753900341,50,19,24.7617532934,23.5971380549,2447.12189627,22.0059299469,63.6353298972,0.231777413306,cooling,0,0,-0.000552751593729,False,0.0331650956238,0.0114131112866,0,0,0.0217519843371,day,22,24,0,0.421764373779,0.661318302155
326,17827,17827.5,1800,24.7617530823,23.5971374512,24,26.9000015259,7.75390052795,50,-0.965925812721,0.258819103241,17.5619487762,22.0059299469,17.5619487762,22.0059299469,2447.12189627,22.0059299469,63.6353298972,0.231777413306,24,26,4.883980219,50,19,24.5915656851,23.1800424678,4229.00658417,22.0059299469,100,0.317974642857,cooling,0,0,-0.00154701074609,False,0.0928206447656,0.0243475511146,0,0,0.0684730936509,day,22,24,0,0.416901886463,0.629234015942
327,17827.5,17828,1800,24.5915660858,23.1800422668,24,26,4.8839802742,50,-0.965925812721,0.258819103241,17.5619487762,22.0059299469,17.5619487762,22.0059299469,4229.00658417,22.0059299469,100,0.317974642857,24,25.2,3.351779879,50,20,24.3936049441,23.0262838581,4229.00658417,22.0059299469,100,0.317974642857,cooling,0,0,-0.00182730444606,False,0.109638266764,0.0272092103997,0,0,0.0824290563639,day,22,24,0,0.411245852709,0.61740642786
328,17828,17828.5,1800,24.3936042786,23.0262832642,24,25.1999969482,3.35177969933,50,-0.866025388241,0.5,17.5619487762,22.0059299469,17.5619487762,22.0059299469,4229.00658417,22.0059299469,100,0.317974642857,24,24.5,0,50,20,24.1960713346,22.9156216546,4535.11257935,22.0059299469,100,0.317974642857,cooling,0,0,-0.00184628666831,False,0.110777200098,0.0283794050775,0,0,0.0823977950209,day,22,24,0,0.405602037907,0.608893990517
329,17828.5,17829,1800,24.1960716248,22.9156227112,24,24.5,0,50,-0.866025388241,0.5,12.8000001907,24,12.8000001907,24,4535.11257935,22.0059299469,100,0.317974642857,24,23.7,0,50,21,24.073258335,23.5465311721,0,24,0,0.080939,heating,0.156295215152,46.8885645455,-0.000933510159599,False,0.056010609576,0.0100686722123,0,0.0376420023061,0.00829993505753,night,15,28,0,0.402093082666,0.6574254632
330,17829,17829.5,1800,24.0732574463,23.5465316772,24,23.6999969482,0,50,-0.707106769085,0.70710682869,12.8000001907,24,12.8000001907,24,0,24,0,0.080939,24,23,0,50,21,23.97915245,23.5338105434,0,24,0,0.080939,heating,0.153233427422,45.9700282265,-0.000736826244649,False,0.0442095746789,0.0108187850064,0,0.025090854615,0.00829993505753,night,15,28,0,0.399404346943,0.656446993351
331,17829.5,17830,1800,23.9791526794,23.5338096619,24,23,0,50,-0.707106769085,0.70710682869,12.8000001907,26,12.8000001907,26,0,24,0,0.080939,24,22.3,0,50,22,23.9177308756,23.8493863949,0,26,0,0.080939,heating,0.719441854362,215.832556309,-0.00242544621767,False,0.14552677306,0.0115211921521,0,0.125705645851,0.00829993505753,night,15,28,0,0.397649466991,0.680722057819
332,17830,17830.5,1800,23.9177322388,23.8493881226,24,22.2999992371,0,50,-0.5,0.866025447845,12.8000001907,26,12.8000001907,26,0,26,0,0.080939,24,21.7,0,50,22,23.8658037596,23.8413561209,0,26,0,0.080939,heating,0.71834190601,215.502571803,-0.00233020000533,False,0.13981200032,0.0120546926129,0,0.11945737265,0.00829993505753,night,15,28,0,0.396165817976,0.680104315281
333,17830.5,17831,1800,23.8658027649,23.8413562775,24,21.7000007629,0,50,-0.5,0.866025447845,16,24,16,24,0,26,0,0.080939,24,21.2,0,50,23,23.7891270333,23.6096862161,0,24,0,0.080939,heating,0.125620962249,37.6862886746,-0.000559184832025,False,0.0335510899215,0.00884141159037,0,0.0164097432736,0.00829993505753,night,15,28,0,0.393975049257,0.662283539772
334,17831,17831.5,1800,23.7891273499,23.6096858978,24,21.1999969482,0,50,-0.258819043636,0.965925812721,16,24,16,24,0,24,0,0.080939,24,20.8,0,50,23,23.7029035842,23.5570059512,0,24,0,0.080939,heating,0.145178340465,43.5535021396,-0.000669964269957,False,0.0401978561974,0.00888358701729,0,0.0230143341226,0.00829993505753,night,15,28,0,0.391511529684,0.658231198788
335,17831.5,17832,1800,23.7029037476,23.5570068359,24,20.7999992371,0,50,-0.258819043636,0.965925812721,16,24,16,24,0,24,0,0.080939,24,20.5,0,50,0,23.6182267923,23.5137147067,0,24,0,0.080939,heating,0.159757172379,47.9271517137,-0.000714648888072,True,0.0428789332843,0.00895487271989,0,0.0256241255069,0.00829993505753,night,15,28,0,0.389092206955,0.654901146889
